0 	 -32.00000000 	 16.00000000 
1 	 -32.00000000 	 16.00000000 
2 	 -32.00000000 	 16.00000000 
3 	 -32.00000000 	 16.00000000 
4 	 -32.00000000 	 16.00000000 
5 	 -32.00000000 	 16.00000000 
6 	 -32.00000000 	 16.00000000 
7 	 -32.00000000 	 16.00000000 
8 	 -32.00000000 	 16.00000000 
9 	 -32.00000000 	 16.00000000 
10 	 -32.00000000 	 16.00000000 
11 	 -32.00000000 	 16.00000000 
12 	 -32.00000000 	 16.00000000 
13 	 -32.00000000 	 16.00000000 
14 	 -32.00000000 	 16.00000000 
15 	 -32.00000000 	 16.00000000 
16 	 -32.00000000 	 16.00000000 
17 	 -32.00000000 	 16.00000000 
18 	 -32.00000000 	 16.00000000 
19 	 -32.00000000 	 16.00000000 
